u,v,key,score_weighted_by_main,score_weighted_by_sub,SU_foot,SU_highway,SU_ALLEY,SU_width,SU_lit,SU_maxspeed,SU_segregated,SU_sidewalk,SU_PARKING_SUBTAGS,SU_TAG_crossing,SU_EDSA_accident_component,SU_motor_vehicle,SU_FROM_IMAGES_sidewalk_ratio,SU_FROM_IMAGES_greenery_ratio,SU_FROM_IMAGES_road_condition,SU_FROM_IMAGES_has_traffic_light,SU_FROM_IMAGES_has_crosswalk,SU_FROM_IMAGES_obstruction_density,MU_convenience,MU_traffic_volume,MU_traffic_speed,MU_attractiveness,MU_accident_risk,MU_safety_of_sidewalks,MU_safety_of_crossings,geometry
11551696222,11551696223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04792022705078 14.585362434387207, 121.04816436767578 14.585748672485352)"
11551696222,11551696225,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04792022705078 14.585362434387207, 121.04776000976562 14.585116386413574)"
8382652981,11551696222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04792022705078 14.585362434387207, 121.04806518554688 14.585271835327148)"
11551696223,11551696222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04792022705078 14.585362434387207, 121.04816436767578 14.585748672485352)"
11551696225,8382652982,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04776000976562 14.585116386413574, 121.04791259765625 14.585022926330566)"
11551696225,11551696222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04792022705078 14.585362434387207, 121.04776000976562 14.585116386413574)"
8382652982,11551696225,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04776000976562 14.585116386413574, 121.04791259765625 14.585022926330566)"
8462613385,8462613387,0,-5.594398186088739,-5.594398186088739,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2989003665444851,-0.1111725323997296,0.0,0.0,-1.0,-0.1843252871445242,-0.1843252871445242,-4.0,0.0,-0.1111725323997296,0.0,-0.2989003665444851,-1.0,"LINESTRING (121.05326080322266 14.580222129821777, 121.05313110351562 14.580041885375977)"
8462613385,8462613386,0,-4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.0532455444336 14.580232620239258, 121.05326080322266 14.580222129821777)"
8462613385,8462613388,0,-4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.05326843261719 14.580232620239258, 121.05326080322266 14.580222129821777)"
8462613387,8462613384,0,-5.723369245389422,-5.723369245389423,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.333508569025339,-0.1952781358047423,0.0,0.0,-1.0,-0.1945825405593404,-0.1945825405593404,-4.0,0.0,-0.1952781358047423,0.0,-0.333508569025339,-1.0,"LINESTRING (121.05313110351562 14.580041885375977, 121.052734375 14.579501152038574)"
8462613387,8462613385,0,-5.594398186088739,-5.594398186088739,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2989003665444851,-0.1111725323997296,0.0,0.0,-1.0,-0.1843252871445242,-0.1843252871445242,-4.0,0.0,-0.1111725323997296,0.0,-0.2989003665444851,-1.0,"LINESTRING (121.05326080322266 14.580222129821777, 121.05313110351562 14.580041885375977)"
8462613388,8462613385,0,-4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.05326843261719 14.580232620239258, 121.05326080322266 14.580222129821777)"
8462613388,8462613398,0,-4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.05331420898438 14.580451965332031, 121.05326843261719 14.580232620239258)"
8462613395,8462613394,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.0539779663086 14.580747604370117, 121.05411529541016 14.580623626708984)"
8462613395,11667288433,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.0539779663086 14.580747604370117, 121.05394744873047 14.580716133117676)"
8462613395,8462613401,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.05399322509766 14.580768585205078, 121.0539779663086 14.580747604370117)"
8462613394,8462613393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.05411529541016 14.580623626708984, 121.05413818359375 14.580620765686035)"
8462613394,8462613395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.0539779663086 14.580747604370117, 121.05411529541016 14.580623626708984)"
11667288433,8462613395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.0539779663086 14.580747604370117, 121.05394744873047 14.580716133117676)"
8462613401,8462613395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.05399322509766 14.580768585205078, 121.0539779663086 14.580747604370117)"
8462613401,8462613402,0,-4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.05399322509766 14.580768585205078, 121.05384826660156 14.580903053283691)"
8462613401,8462613397,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.05402374267578 14.580794334411621, 121.05399322509766 14.580768585205078)"
8462613401,8462613392,0,-4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.05415344238281 14.58062744140625, 121.05399322509766 14.580768585205078)"
8462613393,8462613392,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.05413818359375 14.580620765686035, 121.05415344238281 14.58062744140625)"
8462613393,8462613394,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.05411529541016 14.580623626708984, 121.05413818359375 14.580620765686035)"
8462613392,8462613391,0,-1.7034314765864145,-1.7034314765864145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3872815812088226,-0.0947942425971719,0.0,0.0,-1.0,-0.2213556527804198,-0.2213556527804198,0.0,0.0,-0.0947942425971719,0.0,-0.3872815812088226,-1.0,"LINESTRING (121.05415344238281 14.58062744140625, 121.0541763305664 14.580653190612793)"
8462613392,8462613401,0,-4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.05415344238281 14.58062744140625, 121.05399322509766 14.580768585205078)"
8462613392,8462613393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.05413818359375 14.580620765686035, 121.05415344238281 14.58062744140625)"
8462613392,8462613389,0,-5.656245459138768,-5.656245459138768,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1196272082348032,-0.0960348103205246,0.0,0.0,-1.0,-0.4405834405834405,-0.4405834405834405,-4.0,0.0,-0.0960348103205246,0.0,-0.1196272082348032,-1.0,"LINESTRING (121.05436706542969 14.580439567565918, 121.05415344238281 14.58062744140625)"
8462613391,8462613392,0,-1.7034314765864145,-1.7034314765864145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3872815812088226,-0.0947942425971719,0.0,0.0,-1.0,-0.2213556527804198,-0.2213556527804198,0.0,0.0,-0.0947942425971719,0.0,-0.3872815812088226,-1.0,"LINESTRING (121.05415344238281 14.58062744140625, 121.0541763305664 14.580653190612793)"
8462613389,8462613392,0,-5.656245459138768,-5.656245459138768,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1196272082348032,-0.0960348103205246,0.0,0.0,-1.0,-0.4405834405834405,-0.4405834405834405,-4.0,0.0,-0.0960348103205246,0.0,-0.1196272082348032,-1.0,"LINESTRING (121.05436706542969 14.580439567565918, 121.05415344238281 14.58062744140625)"
8462613389,7244796047,0,-4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.05433654785156 14.58040714263916, 121.05436706542969 14.580439567565918)"
8462613397,8462613401,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.05402374267578 14.580794334411621, 121.05399322509766 14.580768585205078)"
8462613384,8462613383,0,-6.0061990718152725,-6.0061990718152725,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2432712215320911,-0.084523516375277,0.0,-0.5,-1.0,-0.1784043339079044,-0.1784043339079044,-4.0,-0.5,-0.084523516375277,0.0,-0.2432712215320911,-1.0,"LINESTRING (121.052734375 14.579501152038574, 121.05259704589844 14.57937240600586)"
8462613384,8462613387,0,-5.723369245389422,-5.723369245389423,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.333508569025339,-0.1952781358047423,0.0,0.0,-1.0,-0.1945825405593404,-0.1945825405593404,-4.0,0.0,-0.1952781358047423,0.0,-0.333508569025339,-1.0,"LINESTRING (121.05313110351562 14.580041885375977, 121.052734375 14.579501152038574)"
8462613408,8462613407,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.0535888671875 14.580915451049805, 121.05363464355469 14.58093547821045)"
8462613408,8462613409,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.05355834960938 14.580902099609375, 121.0535888671875 14.580915451049805)"
12061917444,8462613404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.05375671386719 14.580962181091309, 121.05378723144531 14.580961227416992)"
12061917444,8462613405,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.05372619628906 14.58095932006836, 121.05375671386719 14.580962181091309)"
8462613404,12061917443,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.05378723144531 14.580961227416992, 121.0538101196289 14.58095932006836)"
8462613404,12061917444,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.05375671386719 14.580962181091309, 121.05378723144531 14.580961227416992)"
12061917443,8462613403,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.0538101196289 14.58095932006836, 121.05384826660156 14.580951690673828)"
12061917443,8462613404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.05378723144531 14.580961227416992, 121.0538101196289 14.58095932006836)"
8462613403,12061917443,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.0538101196289 14.58095932006836, 121.05384826660156 14.580951690673828)"
8601223558,8477210485,0,-5.707106426545158,-5.707106426545158,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4779169413315755,-0.0214950711938664,0.0,0.0,-1.0,-0.2076944140197152,-0.2076944140197152,-4.0,0.0,-0.0214950711938664,0.0,-0.4779169413315755,-1.0,"LINESTRING (121.048095703125 14.573286056518555, 121.04855346679688 14.573922157287598)"
8601223558,8477275707,0,-4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04801177978516 14.573168754577637, 121.048095703125 14.573286056518555)"
8477275702,8477275703,0,-4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04737854003906 14.573460578918457, 121.04744720458984 14.57341480255127)"
8477275702,12043797374,0,-4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04722595214844 14.573552131652832, 121.04737854003906 14.573460578918457)"
8477275703,8477275701,0,-5.782041661362556,-5.782041661362555,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5896974063400577,-0.0164142214335507,0.0,0.0,-1.0,-0.1759300335889473,-0.1759300335889473,-4.0,0.0,-0.0164142214335507,0.0,-0.5896974063400577,-1.0,"LINESTRING (121.04744720458984 14.57341480255127, 121.04757690429688 14.573336601257324)"
8477275703,8477275704,0,-4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04744720458984 14.57341480255127, 121.04747009277344 14.573448181152344)"
8477275703,8477275702,0,-4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04737854003906 14.573460578918457, 121.04744720458984 14.57341480255127)"
8477275704,8477275703,0,-4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04744720458984 14.57341480255127, 121.04747009277344 14.573448181152344)"
8477275704,11618549182,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04753112792969 14.573404312133789, 121.04747009277344 14.573448181152344)"
11618549182,8477275704,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04753112792969 14.573404312133789, 121.04747009277344 14.573448181152344)"
11618549182,8477275705,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04762268066406 14.573349952697754, 121.04753112792969 14.573404312133789)"
8477275706,8477275705,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04769897460938 14.573464393615723, 121.04762268066406 14.573349952697754)"
8477275705,11618549182,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04762268066406 14.573349952697754, 121.04753112792969 14.573404312133789)"
8477275705,8477275706,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04769897460938 14.573464393615723, 121.04762268066406 14.573349952697754)"
8477275707,8477275708,0,-4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04801177978516 14.573168754577637, 121.04802703857422 14.573158264160156)"
8477275707,8601223558,0,-4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04801177978516 14.573168754577637, 121.048095703125 14.573286056518555)"
8477275707,8242415820,0,-5.229851939846831,-5.22985193984683,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3005319148936169,-0.1713038053649407,0.0,-0.5,0.0,-0.258016219588272,-0.258016219588272,-4.0,-0.5,-0.1713038053649407,0.0,-0.3005319148936169,0.0,"LINESTRING (121.04778289794922 14.572857856750488, 121.04801177978516 14.573168754577637)"
8477385500,8477385499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.03856658935547 14.578941345214844, 121.03858947753906 14.5789794921875)"
8477385500,8477385501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.03853607177734 14.578889846801758, 121.03856658935547 14.578941345214844)"
8477385499,8477385498,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.03858947753906 14.5789794921875, 121.03862762451172 14.579004287719727)"
8477385499,8477385500,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.03856658935547 14.578941345214844, 121.03858947753906 14.5789794921875)"
8477385498,8477385497,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.03862762451172 14.579004287719727, 121.0386962890625 14.579031944274902)"
8477385498,8477385499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.03858947753906 14.5789794921875, 121.03862762451172 14.579004287719727)"
8477385497,11690021067,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.0386962890625 14.579031944274902, 121.03878021240234 14.57924747467041)"
8477385497,8477385498,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.03862762451172 14.579004287719727, 121.0386962890625 14.579031944274902)"
11690021067,11690021066,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.03878021240234 14.57924747467041, 121.0389175415039 14.579200744628906)"
11690021067,8477385497,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.0386962890625 14.579031944274902, 121.03878021240234 14.57924747467041)"
11690021066,11690021067,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.03878021240234 14.57924747467041, 121.0389175415039 14.579200744628906)"
8562600579,8562600578,0,-2.0,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04553985595703 14.580788612365723, 121.04554748535156 14.580812454223633)"
8562600579,8562600580,0,-2.0,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04537963867188 14.580729484558105, 121.04553985595703 14.580788612365723)"
8562600578,8562600576,0,-2.0,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04554748535156 14.580812454223633, 121.04554748535156 14.580948829650879)"
8562600578,8562600579,0,-2.0,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04553985595703 14.580788612365723, 121.04554748535156 14.580812454223633)"
8562600576,8562600577,0,-2.0,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04554748535156 14.580948829650879, 121.04553985595703 14.581066131591797)"
8562600576,8562600578,0,-2.0,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04554748535156 14.580812454223633, 121.04554748535156 14.580948829650879)"
