u,v,key,geometry,SU_foot,SU_highway,SU_ALLEY,SU_lit,SU_maxspeed,SU_sidewalk,SU_PARKING_SUBTAGS,SU_TAG_crossing,SU_EDSA_accident_component,SU_motor_vehicle,SU_FROM_IMAGES_road_condition,SU_FROM_IMAGES_has_traffic_light,SU_FROM_IMAGES_has_crosswalk,MU_traffic_volume,MU_traffic_speed,MU_accident_risk,MU_safety_of_crossings,SU_FROM_IMAGES_sidewalk_ratio_binned,SU_FROM_IMAGES_greenery_ratio_binned,SU_FROM_IMAGES_obstruction_density_binned,MU_convenience_binned,MU_attractiveness_binned,MU_safety_of_sidewalks_binned,cluster
237023853,11699336651,0,"LINESTRING (121.03327941894531 14.575788497924805, 121.0333023071289 14.575750350952148)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
237023853,237023855,0,"LINESTRING (121.03327941894531 14.575788497924805, 121.03300476074219 14.575587272644043)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,0.0,0.0,-1.0,1,2,2,1,2,4,1
237023853,7185202536,0,"LINESTRING (121.0334243774414 14.575876235961914, 121.03327941894531 14.575788497924805)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1,2,2,1,2,4,8
237024169,11699346100,0,"LINESTRING (121.03337860107422 14.57497787475586, 121.03360748291016 14.574605941772461)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237024169,11699346097,0,"LINESTRING (121.0333251953125 14.575067520141602, 121.03337860107422 14.57497787475586)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237024169,8377859921,0,"LINESTRING (121.03333282470703 14.574947357177734, 121.03337860107422 14.57497787475586)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
11699346096,11699346097,0,"LINESTRING (121.03337860107422 14.57509994506836, 121.0333251953125 14.575067520141602)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
11699346096,11699346098,0,"LINESTRING (121.03363800048828 14.575254440307617, 121.03337860107422 14.57509994506836)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
11699346100,237030320,0,"LINESTRING (121.03360748291016 14.574605941772461, 121.03368377685547 14.574479103088379)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
11699346100,237024169,0,"LINESTRING (121.03337860107422 14.57497787475586, 121.03360748291016 14.574605941772461)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
11699346100,11699346099,0,"LINESTRING (121.0336685180664 14.5746431350708, 121.03360748291016 14.574605941772461)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
8377859921,237024169,0,"LINESTRING (121.03333282470703 14.574947357177734, 121.03337860107422 14.57497787475586)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
8377859921,237023860,0,"LINESTRING (121.03221130371094 14.574280738830566, 121.03333282470703 14.574947357177734)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237030320,5837315458,0,"LINESTRING (121.03368377685547 14.574479103088379, 121.03400421142578 14.573959350585938)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1,2,2,1,2,4,8
237030320,11699346100,0,"LINESTRING (121.03360748291016 14.574605941772461, 121.03368377685547 14.574479103088379)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237030320,8377859922,0,"LINESTRING (121.03363037109375 14.574443817138672, 121.03368377685547 14.574479103088379)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
11699346099,11699346100,0,"LINESTRING (121.0336685180664 14.5746431350708, 121.03360748291016 14.574605941772461)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
11699346099,11699346101,0,"LINESTRING (121.03390502929688 14.574780464172363, 121.0336685180664 14.5746431350708)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
5837315458,237023975,0,"LINESTRING (121.03400421142578 14.573959350585938, 121.0344009399414 14.573299407958984)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1,2,2,1,2,4,8
5837315458,237030320,0,"LINESTRING (121.03368377685547 14.574479103088379, 121.03400421142578 14.573959350585938)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1,2,2,1,2,4,8
8377859922,237030320,0,"LINESTRING (121.03363037109375 14.574443817138672, 121.03368377685547 14.574479103088379)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
8377859922,7185202538,0,"LINESTRING (121.03282928466797 14.573934555053711, 121.03363037109375 14.574443817138672)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1,1,2,1,2,4,8
237023975,11696577841,0,"LINESTRING (121.0344009399414 14.573299407958984, 121.03450775146484 14.573254585266113)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237023975,5837315458,0,"LINESTRING (121.03400421142578 14.573959350585938, 121.0344009399414 14.573299407958984)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1,2,2,1,2,4,8
237023975,237024528,0,"LINESTRING (121.03433227539062 14.573247909545898, 121.0344009399414 14.573299407958984)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
11696577841,237024529,0,"LINESTRING (121.03450775146484 14.573254585266113, 121.03457641601562 14.573227882385254)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
11696577841,237023975,0,"LINESTRING (121.0344009399414 14.573299407958984, 121.03450775146484 14.573254585266113)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237024528,7188588314,0,"LINESTRING (121.03433227539062 14.573247909545898, 121.03437042236328 14.57307243347168)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237024528,237023975,0,"LINESTRING (121.03433227539062 14.573247909545898, 121.0344009399414 14.573299407958984)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237024528,8585680901,0,"LINESTRING (121.0343017578125 14.573233604431152, 121.03433227539062 14.573247909545898)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237024529,1467930378,0,"LINESTRING (121.03457641601562 14.573227882385254, 121.03472137451172 14.573197364807129)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237024529,11696577841,0,"LINESTRING (121.03450775146484 14.573254585266113, 121.03457641601562 14.573227882385254)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
1467930378,5407445802,0,"LINESTRING (121.03472137451172 14.573197364807129, 121.03486633300781 14.573186874389648)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
1467930378,237024529,0,"LINESTRING (121.03457641601562 14.573227882385254, 121.03472137451172 14.573197364807129)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
5407445802,5407445801,0,"LINESTRING (121.03486633300781 14.573186874389648, 121.03495025634766 14.5731840133667)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
5407445802,1467930378,0,"LINESTRING (121.03472137451172 14.573197364807129, 121.03486633300781 14.573186874389648)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
5407445801,11696577844,0,"LINESTRING (121.03495025634766 14.5731840133667, 121.03495788574219 14.5731840133667)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
5407445801,5407445802,0,"LINESTRING (121.03486633300781 14.573186874389648, 121.03495025634766 14.5731840133667)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
11696577844,237024531,0,"LINESTRING (121.03495788574219 14.5731840133667, 121.03504180908203 14.573187828063965)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
11696577844,5407445801,0,"LINESTRING (121.03495025634766 14.5731840133667, 121.03495788574219 14.5731840133667)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
11696577844,11696577845,0,"LINESTRING (121.03496551513672 14.573243141174316, 121.03495788574219 14.5731840133667)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
237024531,7185447789,0,"LINESTRING (121.03504180908203 14.573187828063965, 121.03520965576172 14.573212623596191)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237024531,11696577844,0,"LINESTRING (121.03495788574219 14.5731840133667, 121.03504180908203 14.573187828063965)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
11696577845,11696577844,0,"LINESTRING (121.03496551513672 14.573243141174316, 121.03495788574219 14.5731840133667)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
11696577845,11696577846,0,"LINESTRING (121.0350112915039 14.573514938354492, 121.03496551513672 14.573243141174316)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
7185447789,237024532,0,"LINESTRING (121.03520965576172 14.573212623596191, 121.03534698486328 14.57323932647705)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7185447789,237024531,0,"LINESTRING (121.03504180908203 14.573187828063965, 121.03520965576172 14.573212623596191)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237024532,9851810358,0,"LINESTRING (121.03534698486328 14.57323932647705, 121.035400390625 14.5736722946167)",0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,-0.5,0.0,-1.0,1,2,0,1,2,4,1
237024532,4004268851,0,"LINESTRING (121.03534698486328 14.57323932647705, 121.0354232788086 14.573236465454102)",0.0,-0.5,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,1,10
237024532,7185447789,0,"LINESTRING (121.03520965576172 14.573212623596191, 121.03534698486328 14.57323932647705)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237024532,237022979,0,"LINESTRING (121.03522491455078 14.572251319885254, 121.03534698486328 14.57323932647705)",0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1,2,0,1,2,4,1
9851810358,25584021,0,"LINESTRING (121.035400390625 14.5736722946167, 121.03539276123047 14.573748588562012)",0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1,2,0,1,2,4,1
9851810358,237024532,0,"LINESTRING (121.03534698486328 14.57323932647705, 121.035400390625 14.5736722946167)",0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,-0.5,0.0,-1.0,1,2,0,1,2,4,1
4004268851,9994379178,0,"LINESTRING (121.0354232788086 14.573236465454102, 121.03543853759766 14.573235511779785)",0.0,-0.5,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.0,2,2,4,2,3,1,10
4004268851,237024532,0,"LINESTRING (121.03534698486328 14.57323932647705, 121.0354232788086 14.573236465454102)",0.0,-0.5,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,1,10
237022979,237024532,0,"LINESTRING (121.03522491455078 14.572251319885254, 121.03534698486328 14.57323932647705)",0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1,2,0,1,2,4,1
237022979,7185447788,0,"LINESTRING (121.03514099121094 14.57229232788086, 121.03522491455078 14.572251319885254)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237022979,7188542184,0,"LINESTRING (121.0352554321289 14.572168350219727, 121.03522491455078 14.572251319885254)",0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1,2,0,1,2,4,1
237023860,8377859921,0,"LINESTRING (121.03221130371094 14.574280738830566, 121.03333282470703 14.574947357177734)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237023860,1467930449,0,"LINESTRING (121.03221130371094 14.574280738830566, 121.032470703125 14.573863983154297)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1,1,2,1,2,4,8
237023860,394437426,0,"LINESTRING (121.03215789794922 14.57441234588623, 121.03221130371094 14.574280738830566)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
1467930449,237023862,0,"LINESTRING (121.032470703125 14.573863983154297, 121.03253173828125 14.573827743530273)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
1467930449,237023860,0,"LINESTRING (121.03221130371094 14.574280738830566, 121.032470703125 14.573863983154297)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1,1,2,1,2,4,8
394437426,237023860,0,"LINESTRING (121.03215789794922 14.57441234588623, 121.03221130371094 14.574280738830566)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
394437426,7192156297,0,"LINESTRING (121.03215026855469 14.574487686157227, 121.03215789794922 14.57441234588623)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7188588314,1467930453,0,"LINESTRING (121.03437042236328 14.57307243347168, 121.03439331054688 14.572953224182129)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7188588314,237024528,0,"LINESTRING (121.03433227539062 14.573247909545898, 121.03437042236328 14.57307243347168)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
8585680901,237024528,0,"LINESTRING (121.0343017578125 14.573233604431152, 121.03433227539062 14.573247909545898)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
8585680901,237025080,0,"LINESTRING (121.03335571289062 14.572786331176758, 121.0343017578125 14.573233604431152)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,0.0,0.0,-1.0,1,2,2,1,2,4,1
1467930453,237024889,0,"LINESTRING (121.03439331054688 14.572953224182129, 121.03443145751953 14.572882652282715)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
1467930453,7188588314,0,"LINESTRING (121.03437042236328 14.57307243347168, 121.03439331054688 14.572953224182129)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237024889,1467930428,0,"LINESTRING (121.03443145751953 14.572882652282715, 121.03449249267578 14.572797775268555)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237024889,1467930453,0,"LINESTRING (121.03439331054688 14.572953224182129, 121.03443145751953 14.572882652282715)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
1467930428,237024890,0,"LINESTRING (121.03449249267578 14.572797775268555, 121.03470611572266 14.572591781616211)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
1467930428,237024889,0,"LINESTRING (121.03443145751953 14.572882652282715, 121.03449249267578 14.572797775268555)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237024890,7192156298,0,"LINESTRING (121.03470611572266 14.572591781616211, 121.03488159179688 14.572463989257812)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237024890,1467930428,0,"LINESTRING (121.03449249267578 14.572797775268555, 121.03470611572266 14.572591781616211)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7192156298,237024891,0,"LINESTRING (121.03488159179688 14.572463989257812, 121.03507995605469 14.572330474853516)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7192156298,237024890,0,"LINESTRING (121.03470611572266 14.572591781616211, 121.03488159179688 14.572463989257812)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237024891,7185447788,0,"LINESTRING (121.03507995605469 14.572330474853516, 121.03514099121094 14.57229232788086)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237024891,7192156298,0,"LINESTRING (121.03488159179688 14.572463989257812, 121.03507995605469 14.572330474853516)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7185447788,237022979,0,"LINESTRING (121.03514099121094 14.57229232788086, 121.03522491455078 14.572251319885254)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7185447788,237024891,0,"LINESTRING (121.03507995605469 14.572330474853516, 121.03514099121094 14.57229232788086)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7188542184,237022979,0,"LINESTRING (121.0352554321289 14.572168350219727, 121.03522491455078 14.572251319885254)",0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1,2,0,1,2,4,1
7188542184,237022981,0,"LINESTRING (121.03536224365234 14.57194995880127, 121.0352554321289 14.572168350219727)",0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1,2,0,1,2,4,1
7185447796,237025080,0,"LINESTRING (121.03501892089844 14.571555137634277, 121.03335571289062 14.572786331176758)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237025080,8585680901,0,"LINESTRING (121.03335571289062 14.572786331176758, 121.0343017578125 14.573233604431152)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,0.0,0.0,-1.0,1,2,2,1,2,4,1
237025080,7185447796,0,"LINESTRING (121.03501892089844 14.571555137634277, 121.03335571289062 14.572786331176758)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237025080,237030052,0,"LINESTRING (121.03279113769531 14.572517395019531, 121.03335571289062 14.572786331176758)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,0.0,0.0,-1.0,1,2,2,1,2,4,1
237030052,237025080,0,"LINESTRING (121.03279113769531 14.572517395019531, 121.03335571289062 14.572786331176758)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,0.0,0.0,-1.0,1,2,2,1,2,4,1
237030052,5407445799,0,"LINESTRING (121.03449249267578 14.571249008178711, 121.03279113769531 14.572517395019531)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
237030052,237024527,0,"LINESTRING (121.032470703125 14.57236385345459, 121.03279113769531 14.572517395019531)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,-0.5,-0.5,0.0,-1.0,1,2,2,1,2,4,1
394446736,394454187,0,"LINESTRING (121.03646087646484 14.572071075439453, 121.03599548339844 14.57186222076416)",0.0,-0.5,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.0,2,2,4,2,3,1,10
394446736,394450296,0,"LINESTRING (121.03646087646484 14.572071075439453, 121.0367431640625 14.571844100952148)",0.0,-0.5,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.0,2,2,4,2,3,1,10
394446736,6541765994,0,"LINESTRING (121.03636169433594 14.572149276733398, 121.03646087646484 14.572071075439453)",0.0,-0.5,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.0,2,2,4,2,3,1,10
394454187,394447376,0,"LINESTRING (121.03599548339844 14.57186222076416, 121.03584289550781 14.571744918823242)",0.0,-0.5,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.0,2,2,4,2,3,1,10
394454187,394446736,0,"LINESTRING (121.03646087646484 14.572071075439453, 121.03599548339844 14.57186222076416)",0.0,-0.5,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.0,2,2,4,2,3,1,10
394454187,1467930369,0,"LINESTRING (121.0357894897461 14.572234153747559, 121.03599548339844 14.57186222076416)",0.0,-0.5,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.0,2,2,4,2,3,1,10
394450296,7185447792,0,"LINESTRING (121.0367431640625 14.571844100952148, 121.03678131103516 14.571881294250488)",0.0,-0.5,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.0,2,2,4,2,3,1,10
